Ticker,Company
DRR.AX,Deterra Royalties Limited
PPT.AX,Perpetual Limited
BOE.AX,Boss Energy Limited
DBI.AX,Dalrymple Bay Infrastructure Limited
ADT.AX,Adriatic Metals PLC
GOZ.AX,Growthpoint Properties Australia
DMP.AX,Domino's Pizza Enterprises Limited
FRW.AX,Freightways Group Limited
CTD.AX,Corporate Travel Management Limited
AIZ.AX,Air New Zealand Limited
ZIM.AX,Zimplats Holdings Limited
OBM.AX,Ora Banda Mining Limited
OCL.AX,Objective Corporation Limited
JDO.AX,Judo Capital Holdings Limited
GNC.AX,GrainCorp Limited
TAH.AX,Tabcorp Holdings Limited
SMR.AX,Stanmore Resources Limited
MND.AX,Monadelphous Group Limited
WPR.AX,Waypoint REIT
DRO.AX,DroneShield Limited
BGA.AX,Bega Cheese Limited
DYL.AX,Deep Yellow Limited
BAP.AX,Bapcor Limited
WEB.AX,Web Travel Group Limited
SNL.AX,Supply Network Limited
MAQ.AX,Macquarie Technology Group Limited
LTR.AX,Liontown Resources Limited
CAT.AX,Catapult Group International Ltd
NEU.AX,Neuren Pharmaceuticals Limited
NCK.AX,Nick Scali Limited
ARF.AX,Arena REIT
ILU.AX,Iluka Resources Limited
IRE.AX,Iress Limited
SLC.AX,Superloop Limited
MAC.AX,MAC Copper Limited
KAR.AX,Karoon Energy Ltd
MGH.AX,MAAS Group Holdings Limited
HLI.AX,Helia Group Limited
PRN.AX,Perenti Limited
CYL.AX,Catalyst Metals Limited
MFG.AX,Magellan Financial Group Limited
IPX.AX,IperionX Limited
DDR.AX,Dicker Data Limited
CNI.AX,Centuria Capital Group
DVP.AX,Develop Global Limited
IMD.AX,Imdex Limited
BKI.AX,BKI Investment Company Limited
BGL.AX,Bellevue Gold Limited
AUI.AX,Australian United Investment Company Limited
ING.AX,Inghams Group Limited
RSG.AX,Resolute Mining Limited
BGP.AX,Briscoe Group Limited
NWH.AX,NRW Holdings Limited
SDR.AX,SiteMinder Limited
NAN.AX,Nanosonics Limited
PNR.AX,Pantoro Gold Limited
MAF.AX,MA Financial Group Limited
ELD.AX,Elders Limited
GTK.AX,Gentrack Group Limited
MAD.AX,Mader Group Limited
LFSPA.AX,Latitude Group Holdings Limited
IPH.AX,IPH Limited
LFS.AX,Latitude Group Holdings Limited
SSM.AX,Service Stream Limited
ABB.AX,Aussie Broadband Limited
DUI.AX,Diversified United Investment Limited
DTL.AX,Data#3 Limited
MMS.AX,McMillan Shakespeare Limited
CQE.AX,Charter Hall Social Infrastructure REIT
RDX.AX,Redox Limited
ABG.AX,Abacus Group
RIC.AX,Ridley Corporation Limited
HSN.AX,Hansen Technologies Limited
PDI.AX,Predictive Discovery Limited
PL8.AX,Plato Income Maximiser Limited
IEL.AX,IDP Education Limited
AOV.AX,Amotiv Limited
BVS.AX,Bravura Solutions Limited
LFG.AX,Liberty Financial Group Limited
WA1.AX,WA1 Resources Ltd
AII.AX,Almonty Industries Inc.
KLS.AX,Kelsian Group Limited
SIQ.AX,Smartgroup Corporation Ltd
SRG.AX,SRG Global Limited
UOS.AX,United Overseas Australia Ltd
CIN.AX,Carlton Investments Ltd.
OML.AX,oOh!media Limited
BCI.AX,BCI Minerals Limited
SLX.AX,Silex Systems Limited
DXI.AX,Dexus Industria REIT
A4N.AX,Alpha HPA Limited
CMW.AX,Cromwell Property Group
NUF.AX,Nufarm Limited
QAL.AX,Qualitas Limited
GEM.AX,G8 Education Limited
EQT.AX,EQT Holdings Limited
CCP.AX,Credit Corp Group Limited
CBO.AX,Cobram Estate Olives Limited
APZ.AX,Aspen Group
CKF.AX,Collins Foods Limited
PNV.AX,PolyNovo Limited
IDX.AX,Integral Diagnostics Limited
AAC.AX,Australian Agricultural Company Limited
BNDS.AX,Betashares Legg Mason Australian Bond Fund
JLG.AX,Johns Lyng Group Limited
ERA.AX,Energy Resources of Australia Ltd
AX1.AX,Accent Group Limited
DJW.AX,Djerriwarrh Investments Limited
BLX.AX,Beacon Lighting Group Limited
LIC.AX,Lifestyle Communities Limited
FCL.AX,FINEOS Corporation Holdings plc
VUL.AX,Vulcan Energy Resources Limited
NGI.AX,Navigator Global Investments Limited
VGL.AX,Vista Group International Limited
PPM.AX,Pepper Money Limited
VSL.AX,Vulcan Steel Limited
TEA.AX,Tasmea Limited
PPC.AX,Peet Limited
OPT.AX,Opthea Limited
NXL.AX,Nuix Limited
HGH.AX,Heartland Group Holdings Limited
MYS.AX,MyState Limited
MIR.AX,Mirrabooka Investments Limited
RFF.AX,Rural Funds Group
CU6.AX,Clarity Pharmaceuticals Ltd
SGLLV.AX,Ricegrowers Limited
RPL.AX,Regal Partners Limited
AEF.AX,Australian Ethical Investment Limited
HM1.AX,Hearts and Minds Investments Limited
COF.AX,Centuria Office REIT
PYC.AX,PYC Therapeutics Limited
PGC.AX,Paragon Care Limited
MAH.AX,Macmahon Holdings Limited
RUL.AX,RPMGlobal Holdings Limited
FPR.AX,FleetPartners Group Limited
PWH.AX,PWR Holdings Limited
BMN.AX,Bannerman Energy Ltd
SKC.AX,SkyCity Entertainment Group Limited
TBN.AX,Tamboran Resources Corporation
GNP.AX,GenusPlus Group Ltd
CHN.AX,Chalice Mining Limited
PFP.AX,Propel Funeral Partners Limited
SHV.AX,Select Harvests Limited
GWA.AX,GWA Group Limited
AFG.AX,Australian Finance Group Limited
BC8.AX,Black Cat Syndicate Limited
JIN.AX,Jumbo Interactive Limited
KCN.AX,Kingsgate Consolidated Limited
FFM.AX,FireFly Metals Ltd
AD8.AX,Audinate Group Limited
QOR.AX,Qoria Limited
C79.AX,Chrysos Corporation Limited
BRE.AX,Brazilian Rare Earths Limited
UNI.AX,Universal Store Holdings Limited
CWP.AX,Cedar Woods Properties Limited
BOT.AX,Botanix Pharmaceuticals Limited
TRA.AX,Turners Automotive Group Limited
SRV.AX,Servcorp Limited
WTN.AX,Winton Land Limited
CCL.AX,Cuscal Limited
CVL.AX,Civmec Limited
HLS.AX,Healius Limited
EOS.AX,Electro Optic Systems Holdings Limited
AEL.AX,Amplitude Energy Limited
ACL.AX,Australian Clinical Labs Limited
GNG.AX,GR Engineering Services Limited
MLX.AX,Metals X Limited
IMR.AX,"Imricor Medical Systems, Inc."
CUV.AX,Clinuvel Pharmaceuticals Limited
TWR.AX,Tower Limited
LOT.AX,Lotus Resources Limited
KPG.AX,Kelly Partners Group Holdings Limited
THL.AX,Tourism Holdings Limited
KSC.AX,K&S Corporation Limited
SST.AX,Steamships Trading Company Limited
EBR.AX,"EBR Systems, Inc."
EOL.AX,Energy One Limited
IFM.AX,Infomedia Ltd
ADH.AX,Adairs Limited
ASG.AX,Autosports Group Limited
SXE.AX,Southern Cross Electrical Engineering Limited
AMA.AX,AMA Group Limited
STX.AX,Strike Energy Limited
OCA.AX,Oceania Healthcare Limited
ALK.AX,Alkane Resources Ltd
TYR.AX,Tyro Payments Limited
TCG.AX,Turaco Gold Limited
SVM.AX,Sovereign Metals Limited
MAU.AX,Magnetic Resources NL
MAUCA.AX,Magnetic Resources NL
AZY.AX,Antipa Minerals Limited
MYX.AX,Mayne Pharma Group Limited
HTA.AX,Hutchison Telecommunications (Australia) Limited
IGL.AX,IVE Group Limited
ARU.AX,Arafura Rare Earths Limited
HCW.AX,HealthCo Healthcare and Wellness REIT
SGR.AX,The Star Entertainment Group Limited
SYL.AX,Symal Group Limited
BRN.AX,BrainChip Holdings Ltd
LYL.AX,Lycopodium Limited
EHL.AX,Emeco Holdings Limited
CDP.AX,Carindale Property Trust
DXC.AX,Dexus Convenience Retail REIT
SMI.AX,Santana Minerals Limited
EML.AX,EML Payments Limited
PBH.AX,PointsBet Holdings Limited
JMS.AX,Jupiter Mines Limited
TTT.AX,Titomic Limited
MMI.AX,Metro Mining Limited
WGN.AX,Wagners Holding Company Limited
SM1.AX,Synlait Milk Limited
MEK.AX,Meeka Metals Limited
KGN.AX,Kogan.com Ltd
AVJ.AX,AVJennings Limited
PMT.AX,Patriot Battery Metals Inc.
GDI.AX,GDI Property Group
AMI.AX,Aurelia Metals Limited
BFG.AX,Bell Financial Group Limited
CAY.AX,Canyon Resources Limited
OBL.AX,Omni Bridgeway Limited
AQZ.AX,Alliance Aviation Services Limited
DUR.AX,Duratec Limited
SKT.AX,SKY Network Television Limited
IMM.AX,Immutep Limited
KSL.AX,Kina Securities Limited
SBM.AX,St Barbara Limited
RBD.AX,Restaurant Brands New Zealand Limited
AMH.AX,AMCIL Limited
SKO.AX,Serko Limited
WJL.AX,Webjet Group Limited
WIA.AX,WIA Gold Limited
SPZ.AX,Smart Parking Limited
WBT.AX,Weebit Nano Limited
RMC.AX,Resimac Group Limited
PAC.AX,Pacific Current Group Limited
29M.AX,29Metals Limited
SVR.AX,Solvar Limited
COG.AX,COG Financial Services Limited
SHA.AX,SHAPE Australia Corporation Limited
HZN.AX,Horizon Oil Limited
ATA.AX,Atturra Limited
MGX.AX,Mount Gibson Iron Limited
AGI.AX,Ainsworth Game Technology Limited
DXB.AX,Dimerix Limited
ACF.AX,Acrow Limited
IPG.AX,IPD Group Limited
STK.AX,Strickland Metals Limited
CVW.AX,ClearView Wealth Limited
PPS.AX,Praemium Limited
BBT.AX,BETR Entertainment Limited
OCC.AX,Orthocell Limited
FID.AX,Fiducian Group Ltd
SYR.AX,Syrah Resources Limited
REP.AX,RAM Essential Services Property Fund
SFC.AX,Schaffer Corporation Limited
MEI.AX,Meteoric Resources NL
MTM.AX,MTM Critical Metals Limited
APX.AX,Appen Limited
PSQ.AX,Pacific Smiles Group Limited
MI6.AX,Minerals 260 Limited
NTU.AX,Northern Minerals Limited
GG8.AX,Gorilla Gold Mines Ltd
PGH.AX,Pact Group Holdings Ltd
RDY.AX,ReadyTech Holdings Limited
TBR.AX,Tribune Resources Limited
AAR.AX,Astral Resources NL
LGI.AX,LGI Limited
PTM.AX,Platinum Investment Management Limited
BKY.AX,Berkeley Energia Limited
URF.AX,US Masters Residential Property Fund
ECF.AX,Elanor Commercial Property Fund
ERD.AX,EROAD Limited
AUC.AX,Ausgold Limited
ELS.AX,Elsight Limited
NVX.AX,NOVONIX Limited
VYS.AX,Vysarn Limited
AFP.AX,AFT Pharmaceuticals Limited
TRS.AX,The Reject Shop Limited
EGH.AX,Eureka Group Holdings Limited
LRV.AX,Larvotto Resources Limited
WAT.AX,Waterco Limited
FWD.AX,Fleetwood Limited
PWR.AX,Peter Warren Automotive Holdings Limited
GDF.AX,Garda Property Group
DTR.AX,Dateline Resources Limited
XRF.AX,XRF Scientific Limited
CVC.AX,CVC Limited
CGS.AX,Cogstate Limited
3DA.AX,Amaero Ltd
CRN.AX,Coronado Global Resources Inc.
RAC.AX,Race Oncology Limited
BBN.AX,Baby Bunting Group Limited
MVF.AX,Monash IVF Group Limited
BTR.AX,Brightstar Resources Limited
D2O.AX,Duxton Water Limited
KP2.AX,Kore Potash plc
FND.AX,Findi Limited
BTL.AX,Empire Energy Group Limited
INR.AX,ioneer Ltd
SMP.AX,Smartpay Holdings Limited
CVN.AX,Carnarvon Energy Limited
SWM.AX,Seven West Media Limited
OMH.AX,OM Holdings Limited
HLO.AX,Helloworld Travel Limited
LAU.AX,Lindsay Australia Limited
AVR.AX,Anteris Technologies Global Corp.
RXL.AX,Rox Resources Limited
LGL.AX,Lynch Group Holdings Limited
SVL.AX,Silver Mines Limited
AVH.AX,"AVITA Medical, Inc."
WHI.AX,Whitefield Income Limited
HUM.AX,Humm Group Limited
RHI.AX,Red Hill Minerals Limited
GRR.AX,Grange Resources Limited
ANG.AX,Austin Engineering Limited
FEX.AX,Fenix Resources Limited
ONE.AX,Oneview Healthcare PLC
LAM.AX,Laramide Resources Ltd.
GRX.AX,GreenX Metals Limited
MPW.AX,Metal Powder Works Limited
NZM.AX,NZME Limited
BGD.AX,Barton Gold Holdings Limited
MRL.AX,Mayur Resources Ltd
TVN.AX,Tivan Limited
POL.AX,Polymetals Resources Ltd
PLL.AX,Piedmont Lithium Inc.
WAR.AX,WAM Strategic Value Limited
IMB.AX,Intelligent Monitoring Group Limited
FRI.AX,Finbar Group Limited
TLG.AX,Talga Group Ltd
A1M.AX,AIC Mines Limited
SKS.AX,SKS Technologies Group Limited
CXO.AX,Core Lithium Ltd
NMR.AX,Native Mineral Resources Holdings Limited
NWC.AX,New World Resources Limited
DUG.AX,DUG Technology Ltd
BRL.AX,Bathurst Resources Limited
3PL.AX,3P Learning Limited
MTO.AX,MotorCycle Holdings Limited
CTM.AX,Centaurus Metals Limited
KMD.AX,KMD Brands Limited
CAA.AX,Capral Limited
COI.AX,Comet Ridge Limited
OFX.AX,OFX Group Limited
XAM.AX,Xanadu Mines Limited
CCV.AX,Cash Converters International Limited
NMG.AX,New Murchison Gold Limited
SSG.AX,Shaver Shop Group Limited
WC8.AX,Wildcat Resources Limited
TOK.AX,Tolu Minerals Limited
BCK.AX,Brockman Mining Limited
PRG.AX,PRL Global Ltd.
CUP.AX,Count Limited
QGL.AX,Quantum Graphite Limited
ASL.AX,Andean Silver Limited
RLT.AX,Renergen Limited
ARX.AX,Aroa Biosurgery Limited
SYA.AX,Sayona Mining Limited
AIS.AX,Aeris Resources Limited
MHJ.AX,Michael Hill International Limited
STN.AX,Saturn Metals Limited
AGE.AX,Alligator Energy Limited
BIS.AX,Bisalloy Steel Group Limited
NDO.AX,Nido Education Limited
A1N.AX,ARN Media Limited
BTI.AX,Bailador Technology Investments Limited
RNU.AX,Renascor Resources Limited
ZEO.AX,Zeotech Limited
EMV.AX,EMVision Medical Devices Ltd
EZL.AX,Euroz Hartleys Group Limited
BOC.AX,Bougainville Copper Limited
CEH.AX,Coast Entertainment Holdings Limited
PLT.AX,Plenti Group Limited
CEL.AX,Challenger Gold Limited
SXL.AX,Southern Cross Media Group Limited
AEE.AX,Aura Energy Limited
BUB.AX,Bubs Australia Limited
EIQ.AX,Echo IQ Limited
SEC.AX,Spheria Emerging Companies Limited
CLX.AX,CTI Logistics Limited
NOL.AX,NobleOak Life Limited
VNL.AX,Vinyl Group Ltd
BWN.AX,Bhagwan Marine Limited
SOM.AX,SomnoMed Limited
EGR.AX,EcoGraf Limited
WA8.AX,Warriedar Resources Limited
JYC.AX,Joyce Corporation Ltd
LIN.AX,Lindian Resources Limited
HNG.AX,Hancock & Gore Ltd
EL8.AX,Elevate Uranium Ltd
TGP.AX,360 Capital Group Limited
ARR.AX,American Rare Earths Limited
EVO.AX,Embark Early Education Limited
GLB.AX,Globe International Limited
MXI.AX,MaxiPARTS Limited
ACE.AX,Acusensus Limited
AKM.AX,Aspire Mining Limited
BCN.AX,Beacon Minerals Limited
VVA.AX,Viva Leisure Limited
DLI.AX,Delta Lithium Limited
IKE.AX,ikeGPS Group Limited
MM8.AX,Medallion Metals Limited
APW.AX,Aims Property Securities Fund
ALC.AX,Alcidion Group Limited
HRZ.AX,Horizon Minerals Limited
KOV.AX,Korvest Ltd
USL.AX,Unico Silver Limited
STP.AX,Step One Clothing Limited
SLH.AX,Silk Logistics Holdings Limited
VLS.AX,Vita Life Sciences Limited
ART.AX,Airtasker Limited
RND.AX,Rand Mining Limited
ENR.AX,Encounter Resources Limited
BNZ.AX,Benz Mining Corp.
EVS.AX,Envirosuite Limited
PAR.AX,Paradigm Biopharmaceuticals Limited
MLG.AX,MLG Oz Limited
AUE.AX,Aurum Resources Limited
4DX.AX,4DMedical Limited
SNC.AX,Sandon Capital Investments Limited
TGM.AX,Theta Gold Mines Limited
GOW.AX,Gowing Bros. Limited
MDX.AX,Mindax Limited
PTN.AX,Patronus Resources Limited
5EA.AX,"5E Advanced Materials, Inc."
GTN.AX,GTN Limited
NZK.AX,New Zealand King Salmon Investments Limited
CTT.AX,Cettire Limited
SS1.AX,Sun Silver Limited
ALA.AX,Arovella Therapeutics Limited
HPG.AX,hipages Group Holdings Limited
A11.AX,Atlantic Lithium Limited
CRD.AX,Conrad Asia Energy Ltd.
RFG.AX,Retail Food Group Limited
TRJ.AX,Trajan Group Holdings Limited
WRK.AX,Wrkr Ltd
BRI.AX,Big River Industries Limited
TGF.AX,Tribeca Global Natural Resources Limited
NVA.AX,Nova Minerals Limited
SHJ.AX,Shine Justice Ltd
EZZ.AX,EZZ Life Science Holdings Limited
AAL.AX,Alfabs Australia Limited
TZN.AX,Terramin Australia Limited
CYC.AX,Cyclopharm Limited
MME.AX,MoneyMe Limited
KSN.AX,Kingston Resources Limited
ESR.AX,Estrella Resources Limited
BET.AX,Betmakers Technology Group Ltd
AHC.AX,Austco Healthcare Limited
DGL.AX,DGL Group Limited
SHG.AX,Singular Health Group Ltd
FML.AX,Focus Minerals Limited
TPC.AX,TPC Consolidated Limited
STM.AX,Sunstone Metals Limited
OMA.AX,Omega Oil & Gas Limited
AIM.AX,Ai-Media Technologies Limited
ASM.AX,Australian Strategic Materials Ltd
KAU.AX,Kaiser Reef Limited
EGL.AX,The Environmental Group Limited
FSA.AX,FSA Group Limited
TWD.AX,Tamawood Limited
PTR.AX,Petratherm Limited
DRX.AX,Diatreme Resources Limited
SDI.AX,SDI Limited
MYG.AX,Mayfield Group Holdings Limited
PEN.AX,Peninsula Energy Limited
PEK.AX,Peak Rare Earths Limited
CCR.AX,Credit Clear Limited
IMU.AX,Imugene Limited
WOT.AX,WOTSO
YOJ.AX,Yojee Limited
HGO.AX,Hillgrove Resources Limited
EGN.AX,Engenco Limited
TTM.AX,Titan Minerals Limited
OIL.AX,Optiscan Imaging Limited
FDV.AX,Frontier Digital Ventures Limited
VTM.AX,Victory Metals Limited
FHE.AX,Frontier Energy Limited
ARA.AX,Ariadne Australia Limited
VEE.AX,VEEM Ltd
QPM.AX,QPM Energy Limited
BBL.AX,Brisbane Broncos Limited
SGI.AX,Stealth Group Holdings Ltd
BIO.AX,Biome Australia Limited
ATR.AX,Astron Corporation Limited
MCA.AX,Murray Cod Australia Limited
PSC.AX,Prospect Resources Limited
ECL.AX,Excelsior Capital Limited
ATH.AX,Alterity Therapeutics Limited
AGN.AX,Argenica Therapeutics Limited
EQR.AX,EQ Resources Limited
COS.AX,COSOL Limited
WLD.AX,Wellard Limited
DCC.AX,DigitalX Limited
FLN.AX,Freelancer Limited
PCL.AX,Pancontinental Energy NL
CVV.AX,Caravel Minerals Limited
GSS.AX,Genetic Signatures Limited
CLV.AX,Clover Corporation Limited
CYG.AX,Coventry Group Ltd
LCY.AX,Legacy Iron Ore Limited
AV1.AX,Adveritas Limited
GLN.AX,Galan Lithium Limited
SND.AX,Saunders International Limited
CNB.AX,Carnaby Resources Limited
DAI.AX,Decidr AI Industries Ltd
GHY.AX,Gold Hydrogen Limited
SNT.AX,Syntara Limited
TOT.AX,360 Capital REIT
SGQ.AX,St George Mining Limited
RCE.AX,Recce Pharmaceuticals Ltd
VFY.AX,Vitrafy Life Sciences Limited
A1G.AX,African Gold Limited
CUE.AX,Cue Energy Resources Limited
EUR.AX,European Lithium Limited
NWF.AX,Newfield Resources Limited
NUZ.AX,Neurizon Therapeutics Limited
AL3.AX,AML3D Limited
EXP.AX,Experience Co Limited
ECH.AX,Echelon Resources Limited
AHX.AX,Apiam Animal Health Limited
ERM.AX,Emmerson Resources Limited
HCH.AX,Hot Chili Limited
BMT.AX,Beamtree Holdings Limited
IVZ.AX,Invictus Energy Limited
CY5.AX,Cygnus Metals Limited
KYP.AX,Kinatico Ltd
ST1.AX,Spirit Technology Solutions Ltd
HRN.AX,Horizon Gold Limited
ATX.AX,Amplia Therapeutics Limited
PNC.AX,Pioneer Credit Limited
TMG.AX,Trigg Minerals Limited
RCT.AX,Reef Casino Trust
HFR.AX,Highfield Resources Limited
AOF.AX,Australian Unity Office Fund
IMA.AX,Image Resources NL
ARL.AX,Ardea Resources Limited
AVL.AX,Australian Vanadium Limited
M7T.AX,Mach7 Technologies Limited
MAY.AX,Melbana Energy Limited
HZR.AX,Hazer Group Limited
KAI.AX,Kairos Minerals Limited
LRK.AX,LARK Distilling Co. Ltd.
ETM.AX,Energy Transition Minerals Ltd
KKO.AX,Kinetiko Energy Limited
AYA.AX,Artrya Limited
RTG.AX,RTG Mining Inc.
ORN.AX,Orion Minerals Limited
DME.AX,Dome Gold Mines Ltd
AQD.AX,AusQuest Limited
TRE.AX,Toubani Resources Limited
PEB.AX,Pacific Edge Limited
IOD.AX,IODM Limited
CAF.AX,Centrepoint Alliance Limited
PPE.AX,Peoplein Limited
GPR.AX,Geopacific Resources Limited
PCG.AX,Pengana Capital Group Limited
SPG.AX,SPC Global Holdings Ltd
B4P.AX,Beforepay Group Limited
ATC.AX,Altech Batteries Limited
CHW.AX,Chilwa Minerals Limited
IRI.AX,Integrated Research Limited
GHM.AX,Golden Horse Minerals Limited
HIT.AX,HiTech Group Australia Limited
PLY.AX,PlaySide Studios Limited
SSL.AX,Sietel Limited
MTH.AX,Mithril Silver and Gold Limited
MPK.AX,Many Peaks Minerals Limited
EWC.AX,Energy World Corporation Ltd
TGN.AX,Tungsten Mining NL
SPD.AX,Southern Palladium Limited
ASN.AX,Anson Resources Limited
SRL.AX,Sunrise Energy Metals Limited
UBN.AX,Urbanise.com Limited
MAM.AX,Microequities Asset Management Group Limited
ATP.AX,Atlas Pearls Limited
SFX.AX,Sheffield Resources Limited
AXE.AX,Archer Materials Limited
BXN.AX,Bioxyne Limited
FRM.AX,Farm Pride Foods Limited
PCK.AX,PainChek Limited
HAV.AX,Havilah Resources Limited
KGL.AX,KGL Resources Limited
MVP.AX,Medical Developments International Limited
