Ticker,Company
2633.TW,Taiwan High Speed Rail Corporation
3533.TW,"Lotes Co., Ltd."
2360.TW,Chroma ATE Inc.
3037.TW,Unimicron Technology Corp.
1102.TW,Asia Cement Corporation
3665.TW,Bizlink Holding Inc.
3036.TW,"WT Microelectronics Co., Ltd."
2356.TW,Inventec Corporation
3443.TW,Global Unichip Corp.
6415.TW,Silergy Corp.
2834.TW,"Taiwan Business Bank, Ltd."
5269.TW,ASMedia Technology Inc.
1326.TW,Formosa Chemicals & Fibre Corporation
2610.TW,"China Airlines, Ltd."
2368.TW,Gold Circuit Electronics Ltd.
2474.TW,"Catcher Technology Co., Ltd."
2105.TW,"Cheng Shin Rubber Ind. Co., Ltd."
3044.TW,Tripod Technology Corporation
2449.TW,"King Yuan Electronics Co., Ltd."
2324.TW,"Compal Electronics, Inc."
2347.TW,Synnex Technology International Corporation
2377.TW,"Micro-Star International Co., Ltd."
8464.TW,"Nien Made Enterprise Co., LTD."
2812.TW,"Taichung Commercial Bank Co., Ltd."
2404.TW,"United Integrated Services Co., Ltd."
9910.TW,"Feng Tay Enterprises Co., Ltd."
3702.TW,WPG Holdings Limited
6409.TW,Voltronic Power Technology Corp.
1476.TW,"Eclat Textile Co., Ltd."
1504.TW,"TECO Electric & Machinery Co., Ltd."
2385.TW,"Chicony Electronics Co., Ltd."
2353.TW,Acer Incorporated
6239.TW,Powertech Technology Inc.
3481.TW,Innolux Corporation
1503.TW,Shihlin Electric & Engineering Corp.
2409.TW,AUO Corporation
4958.TW,Zhen Ding Technology Holding Limited
2371.TW,"Tatung Co., Ltd."
9904.TW,Pou Chen Corporation
2354.TW,"Foxconn Technology Co., Ltd."
2344.TW,Winbond Electronics Corporation
4763.TW,"Jinan Acetate Chemical Co., Ltd."
3706.TW,MiTAC Holdings Corporation
6526.TW,Airoha Technology Corp.
9945.TW,"Ruentex Development Co.,Ltd."
6472.TW,"Bora Pharmaceuticals Co., LTD."
2542.TW,Highwealth Construction Corp.
1605.TW,Walsin Lihwa Corporation
3005.TW,Getac Holdings Corporation
1513.TW,Chung-Hsin Electric and Machinery Manufacturing Corp.
6890.TW,"Lai Yih Footwear Co., Ltd."
6781.TW,"Advanced Energy Solution Holding Co., Ltd."
2646.TW,"STARLUX Airlines Co., Ltd."
1229.TW,Lien Hwa Industrial Holdings Corporation
2027.TW,"Ta Chen Stainless Pipe Co., Ltd."
2049.TW,Hiwin Technologies Corporation
2258.TW,"Foxtron Vehicle Technologies Co., Ltd."
2838.TW,Union Bank of Taiwan
6176.TW,Radiant Opto-Electronics Corporation
8046.TW,Nan Ya Printed Circuit Board Corporation
2313.TW,"Compeq Manufacturing Co., Ltd."
8454.TW,momo.com Inc.
6789.TW,VisEra Technologies Company Ltd.
4583.TW,"Apex Dynamics, Inc."
6770.TW,Powerchip Semiconductor Manufacturing Corp.
6139.TW,"L&K Engineering Co., Ltd."
2539.TW,"Sakura Development Co.,Ltd"
1319.TW,"Tong Yang Industry Co., Ltd."
2809.TW,"King's Town Bank Co., Ltd."
9958.TW,"Century Iron and Steel Industrial Co.,Ltd."
8210.TW,"Chenbro Micom Co., Ltd."
6285.TW,WNC Corporation
1795.TW,"Lotus Pharmaceutical Co., Ltd."
2915.TW,Ruentex Industries Ltd.
1477.TW,"Makalot Industrial Co., Ltd."
9941.TW,Yulon Finance Corporation
2845.TW,Far Eastern International Bank Ltd.
6805.TW,Fositek Corp.
2504.TW,"Goldsun Building Materials Co., Ltd."
5522.TW,"Farglory Land Development Co., Ltd."
3023.TW,"SINBON Electronics Co., Ltd."
5434.TW,"Topco Scientific Co.,Ltd."
9917.TW,"Taiwan Secom Co., Ltd."
2540.TW,"JSL Construction & Development Co., Ltd."
1722.TW,"Taiwan Fertilizer Co., Ltd."
2352.TW,Qisda Corporation
1210.TW,"Great Wall Enterprise Co., Ltd."
2206.TW,"Sanyang Motor Co., Ltd."
6531.TW,AP Memory Technology Corporation
3035.TW,Faraday Technology Corporation
2889.TW,"IBF Financial Holdings Co., Ltd."
9939.TW,"Taiwan Hon Chuan Enterprise Co., Ltd."
1736.TW,"Johnson Health Tech .Co., Ltd."
1802.TW,Taiwan Glass Ind. Corp.
9105.TW,Cal-Comp Electronics (Thailand) Public Company Limited
3406.TW,"Genius Electronic Optical Co.,Ltd."
2006.TW,Tung Ho Steel Enterprise Corporation
6691.TW,"Yankey Engineering Co., Ltd."
2606.TW,U-Ming Marine Transport Corporation
7722.TW,LINE Pay Taiwan Limited
6005.TW,Capital Securities Corporation
2451.TW,"Transcend Information, Inc."
6592.TW,"Hotai Finance Co., Ltd."
6592A.TW,"Hotai Finance Co., Ltd."
6412.TW,"Chicony Power Technology Co., Ltd."
6515.TW,"WinWay Technology Co., Ltd."
3376.TW,"Shin Zu Shing Co., Ltd."
3596.TW,Arcadyan Technology Corporation
2597.TW,"Ruentex Engineering & Construction Co., Ltd."
2637.TW,"Wisdom Marine Lines Co., Limited (Cayman)"
2634.TW,Aerospace Industrial Development Corporation
1560.TW,Kinik Company
9921.TW,"Giant Manufacturing Co., Ltd."
6670.TW,"FuSheng Precision Co., Ltd."
6414.TW,Ennoconn Corporation
2337.TW,"Macronix International Co., Ltd."
2645.TW,Evergreen Aviation Technologies Corporation
1907.TW,YFY Inc.
2923.TW,Sino Horizon Holdings Limited
6757.TW,"Tigerair Taiwan Co., Ltd."
2492.TW,Walsin Technology Corporation
4766.TW,"Nan Pao Resins Chemical Co., Ltd."
6257.TW,Sigurd Microelectronics Corporation
2543.TW,"Hwang Chang General Contractor Co., Ltd"
3189.TW,Kinsus Interconnect Technology Corp.
6191.TW,Global Brands Manufacture Ltd.
3019.TW,"Asia Optical Co., Inc."
1231.TW,Lian Hwa Foods Corporation
2201.TW,Yulon Motor Company Ltd.
2015.TW,"Feng Hsin Steel Co., Ltd."
2607.TW,Evergreen International Storage & Transport Corporation
6442.TW,EZconn Corporation
6196.TW,Marketech International Corp.
2458.TW,ELAN Microelectronics Corporation
1773.TW,"Shiny Chemical Industrial Co., Ltd."
4915.TW,Primax Electronics Ltd.
2388.TW,"VIA Technologies, Inc."
2204.TW,China Motor Corporation
2211.TW,Evergreen Steel Corp.
1215.TW,"Charoen Pokphand Enterprise (Taiwan) Co., Ltd."
8926.TW,Taiwan Cogeneration Corporation
2850.TW,"Shinkong Insurance Co., Ltd."
3563.TW,Machvision Inc.
3413.TW,Foxsemicon Integrated Technology Inc.
2548.TW,"Huaku Development Co., Ltd."
2498.TW,HTC Corporation
2855.TW,President Securities Corporation
2393.TW,"Everlight Electronics Co., Ltd."
3450.TW,Elite Advanced Laser Corporation
3030.TW,"Test Research, Inc."
2903.TW,"Far Eastern Department Stores, Ltd."
6605.TW,"Depo Auto Parts Industrial Co., Ltd."
2441.TW,Greatek Electronics Inc.
6278.TW,Taiwan Surface Mounting Technology Corp.
6213.TW,ITEQ Corporation
6214.TW,Systex Corporation
9914.TW,"Merida Industry Co., Ltd."
4919.TW,Nuvoton Technology Corporation
2312.TW,"Kinpo Electronics, Inc."
1514.TW,"Allis Electric Co.,Ltd."
9907.TW,Ton Yi Industrial Corp.
6873.TW,"HD Renewable Energy Co., Ltd."
1609.TW,"Ta Ya Electric Wire & Cable Co., Ltd."
3042.TW,TXC Corporation
2023.TW,"Yieh Phui Enterprise Co., Ltd."
1227.TW,Standard Foods Corporation
3515.TW,ASROCK Incorporation
3532.TW,Formosa Sumco Technology Corporation
2101.TW,"Nankang Rubber Tire Corp.,Ltd."
1717.TW,"Eternal Materials Co., Ltd."
6944.TW,Mega Union Technology Inc.
6550.TW,Polaris Group
5469.TW,HannStar Board Corporation
2867.TW,Mercuries Life Insurance Company Ltd.
1808.TW,"Run Long Construction Co., Ltd."
5388.TW,Sercomm Corporation
5234.TW,Daxin Materials Corporation
8112.TW,"Supreme Electronics Co., Ltd."
8070.TW,Chang Wah Electromaterials Inc.
3013.TW,Chenming Electronic Tech. Corp.
2439.TW,"Merry Electronics Co., Ltd."
2362.TW,Clevo Co.
2421.TW,"Sunonwealth Electric Machine Industry Co., Ltd."
3592.TW,Raydium Semiconductor Corporation
2520.TW,"Kindom Development Co., Ltd."
1442.TW,"Advancetek Enterprise Co.,Ltd."
3583.TW,Scientech Corporation
2530.TW,"Delpha Construction Co.,Ltd."
2897.TW,"O-Bank Co., Ltd."
1434.TW,"Formosa Taffeta Co., Ltd."
2849.TW,"EnTie Commercial Bank Co., Ltd."
3010.TW,Wah Lee Industrial Corporation
4961.TW,Fitipower Integrated Technology Inc.
3714.TW,ENNOSTAR Inc.
2363.TW,Silicon Integrated Systems Corp.
1314.TW,China Petrochemical Development Corporation
2392.TW,"Cheng Uei Precision Industry Co., Ltd."
2707.TW,Formosa International Hotels Corporation
8028.TW,Phoenix Silicon International Corporation
5534.TW,"Chong Hong Construction Co., Ltd."
1232.TW,TTET Union Corporation
8996.TW,"Kaori Heat Treatment Co., Ltd."
2359.TW,Solomon Technology Corporation
2208.TW,CSBC Corporation
3617.TW,"Cyber Power Systems, Inc."
8016.TW,Sitronix Technology Corporation
6491.TW,Pegavision Corporation
2329.TW,"Orient Semiconductor Electronics, Limited"
2467.TW,C Sun Mfg Ltd.
2247.TW,Pan German Universal Motors Ltd.
3014.TW,ITE Tech. Inc
6806.TW,"Shinfox Energy Co., Ltd."
6869.TW,"J&V Energy Technology Co., Ltd."
6282.TW,AcBel Polytech Inc.
6768.TW,"Sports Gear Co., Ltd."
2455.TW,"Visual Photonics Epitaxy Co., Ltd."
2501.TW,"Cathay Real Estate Development Co.,Ltd."
9802.TW,"Fulgent Sun International (Holding) Co., Ltd."
8114.TW,"Posiflex Technology, Inc."
6719.TW,uPI Semiconductor Corp.
6177.TW,"Da-Li Development Co.,Ltd."
6271.TW,"Tong Hsing Electronic Industries, Ltd."
1440.TW,"Tainan Spinning Co., Ltd."
9933.TW,CTCI Corporation
2836.TW,"Bank of Kaohsiung Co., Ltd."
2106.TW,Kenda Rubber Industrial Co. Ltd.
01002T.TW,Cathay No.1 REIT
2836A.TW,"Bank of Kaohsiung Co., Ltd."
1723.TW,China Steel Chemical Corporation
6579.TW,AAEON Technology Inc.
4770.TW,Allied Supreme Corp.
2820.TW,China Bills Finance Corporation
8081.TW,Global Mixed-Mode Technology Inc.
1104.TW,Universal Cement Corporation
2851.TW,Central Reinsurance Corporation
6116.TW,HannStar Display Corporation
2727.TW,Wowprime Corp.
2328.TW,Pan-International Industrial Corp.
8150.TW,ChipMOS TECHNOLOGIES INC.
8422.TW,Cleanaway Company Limited
2014.TW,Chung Hung Steel Corporation
2481.TW,Panjit International Inc.
1409.TW,Shinkong Synthetic Fibers Corporation
9937.TW,"National Petroleum Co., Ltd."
9940.TW,Sinyi Realty Inc.
1707.TW,Grape King Bio Ltd
3029.TW,"Zero One Technology Co., Ltd."
9911.TW,Taiwan Sakura Corporation
9930.TW,CHC Resources Corporation
1904.TW,Cheng Loong Corporation
2486.TW,"I-Chiun Precision Industry Co., Ltd."
1419.TW,"Shinkong Textile Co., Ltd."
3703.TW,Continental Holdings Corporation
1712.TW,Sinon Corporation
6901.TW,Diamond Biofund Inc.
2428.TW,"Thinking Electronic Industrial Co., Ltd."
6197.TW,"Jess-link Products Co., Ltd."
2227.TW,"Yulon Nissan Motor Co., Ltd"
6206.TW,"Flytech Technology Co., Ltd."
4536.TW,Topkey Corporation
3705.TW,YungShin Global Holding Corporation
01010T.TW,King's Town Millerful No.1 Real Estate Investment Trust
3090.TW,Nichidenbo Corporation
1536.TW,"Hota Industrial Mfg. Co., Ltd."
1234.TW,Hey Song Corporation
2367.TW,Unitech Printed Circuit Board Corp.
6189.TW,"Promate Electronic Co.,Ltd."
6854.TW,PlayNitride Inc.
6269.TW,"Flexium Interconnect, Inc."
3006.TW,Elite Semiconductor Microelectronics Technology Inc.
2480.TW,Stark Technology Inc.
2524.TW,"King's Town Construction Co., Ltd."
2704.TW,"The Ambassador Hotel,Ltd."
2608.TW,Kerry TJ Logistics Company Limited
3033.TW,"Weikeng Industrial Co., Ltd."
9938.TW,Taiwan Paiho Limited
9925.TW,"Taiwan Shin Kong Security Co., Ltd."
2515.TW,BES Engineering Corporation
3380.TW,Alpha Networks Inc.
2723.TW,Gourmet Master Co. Ltd.
5007.TW,San Shing Fastech Corp.
9908.TW,The Great Taipei Gas Corporation
2374.TW,"Ability Enterprise Co., Ltd."
6451.TW,ShunSin Technology Holdings Limited
2476.TW,"G-SHANK Enterprise Co., Ltd."
2348.TW,"Hi-Yes International Co., Ltd."
2466.TW,Cosmo Electronics Corporation
2535.TW,"Da-Cin Construction Co.,Ltd."
6965.TW,"Chung Jye Investment Holding Co., Ltd."
1307.TW,"San Fang Chemical Industry Co., Ltd."
2511.TW,Prince Housing & Development Corp.
1436.TW,"Hua Yu Lien Development Co., Ltd"
2545.TW,Huang Hsiang Construction Corporation
2103.TW,TSRC Corporation
1903.TW,Shihlin Paper Corporation
5607.TW,"Farglory Free Trade Zone Investment Holding Co., Ltd."
2731.TW,"Lion Travel Service Co., Ltd."
8478.TW,"Alexander Marine Co., Ltd."
3026.TW,"Holy Stone Enterprise Co.,Ltd."
1522.TW,"TYC Brother Industrial Co., Ltd."
4576.TW,Hiwin Mikrosystem Corporation
2528.TW,Crowell Development Corp.
4104.TW,"Excelsior Medical Co., Ltd."
3022.TW,IEI Integration Corp.
2905.TW,"Mercuries & Associates Holding, Ltd."
6533.TW,Andes Technology Corporation
4551.TW,"Global PMX Co., Ltd."
6183.TW,Trade-Van Information Services Co.
2373.TW,Aurora Corporation
6456.TW,General Interface Solution (GIS) Holding Limited
6166.TW,Adlink Technology Inc.
6438.TW,"Symtek Automation Asia Co., Ltd."
6937.TW,Skytech Inc.
1789.TW,"ScinoPharm Taiwan, Ltd."
2605.TW,Sincere Navigation Corporation
3545.TW,"FocalTech Systems Co., Ltd."
1905.TW,Chung Hwa Pulp Corporation
2351.TW,SDI Corporation
2547.TW,"Radium Life Tech. Co., Ltd."
1726.TW,"Yung Chi Paint & Varnish Mfg.Co.,Ltd"
3673.TW,"TPK Holding Co., Ltd."
2472.TW,Lelon Electronics Corp.
2355.TW,"Chin-Poon Industrial Co., Ltd."
1612.TW,"Hong Tai Electric Industrial Co., Ltd."
1563.TW,"SuperAlloy Industrial Co., Ltd."
4532.TW,"Rechi Precision Co., Ltd."
6581.TW,"Taiwan Steel Union Co., Ltd."
2010.TW,"Chun Yuan Steel Industry Co., Ltd."
2031.TW,Hsin Kuang Steel Company Limited
2402.TW,"Ichia Technologies, Inc."
2464.TW,Mirle Automation Corporation
2617.TW,"Taiwan Navigation Co., Ltd."
4736.TW,TaiDoc Technology Corporation
3056.TW,"Fu Hua Innovation Co., Ltd."
6541.TW,"Tanvex BioPharma, Inc."
8131.TW,"Formosa Advanced Technologies Co., Ltd."
2534.TW,"Hung Sheng Construction Co., Ltd."
6024.TW,Capital Futures Corporation
3059.TW,Altek Corporation
8039.TW,"Taiflex Scientific Co., Ltd."
2009.TW,"First Copper Technology Co., Ltd."
2753.TW,Bafang Yunji International Company Limited
1909.TW,"Longchen Paper & Packaging Co., Ltd."
2108.TW,"NANTEX Industry Co., Ltd."
2913.TW,Taiwan Tea Corporation
1532.TW,"China Metal Products Co., Ltd."
2832.TW,"Taiwan Fire & Marine Insurance Co., Ltd."
9927.TW,"Thye Ming Industrial Co., Ltd."
6782.TW,Visco Vision Inc.
3712.TW,"FIT Holding Co., Ltd."
1537.TW,"Kung Long Batteries Industrial Co.,Ltd"
3715.TW,"Dynamic Holding Co., Ltd."
1608.TW,"Hua Eng Wire & Cable Co., Ltd."
6863.TW,"Arizon RFID Technology (Cayman) Co., Ltd."
5306.TW,KMC (Kuei Meng) International Inc.
6230.TW,Nidec Chaun-Choung Technology Corporation
6790.TW,"Yuen Foong Yu Consumer Products Co., Ltd."
3576.TW,"United Renewable Energy Co., Ltd."
4755.TW,"San Fu Chemical Co., Ltd."
2401.TW,Sunplus Technology Company Limited
6753.TW,"Lungteh Shipbuilding Co., Ltd."
3704.TW,Zyxel Group Corporation
2493.TW,"Ampoc Far-East Co., Ltd."
1110.TW,"Southeast Cement Co., Ltd."
2034.TW,"YC Inox Co.,Ltd"
4968.TW,RichWave Technology Corporation
01007T.TW,Cathay No.2 REIT
3416.TW,Winmate Inc.
4906.TW,"Gemtek Technology Co., Ltd."
3167.TW,"Ta Liang Technology Co., Ltd."
1218.TW,"Taisun Enterprise Co., Ltd."
5284.TW,JPP Holding Company Limited
1710.TW,Oriental Union Chemical Corporation
8374.TW,"Ace Pillar Co., Ltd."
3015.TW,FSP Technology Inc.
1312.TW,Grand Pacific Petrochemical Corporation
2104.TW,"International CSRC Investment Holdings Co., Ltd."
4771.TW,Vizionfocus Inc.
1582.TW,Syncmold Enterprise Corp.
2233.TW,"TURVO International Co., Ltd."
8163.TW,Darfon Electronics Corp.
1313.TW,UPC Technology Corporation
2231.TW,Cub Elecparts Inc.
4306.TW,"Yem Chio Co., Ltd."
1614.TW,"Taiwan Sanyo Electric Co.,Ltd."
2908.TW,"Test-Rite International Co., Ltd."
1702.TW,"Namchow Holdings Co., Ltd."
1720.TW,Standard Chemical & Pharmaceutical Co. Ltd.
2331.TW,"Elitegroup Computer Systems Co.,Ltd."
6235.TW,Waffer Technology Corporation
8033.TW,Thunder Tiger Corp.
6464.TW,"Taiwan Optical Platform Co., Ltd."
2387.TW,Sunrex Technology Corporation
1304.TW,USI Corporation
2636.TW,T3EX Global Holdings Corp.
8341.TW,"Sunny Friend Environmental Technology Co., Ltd."
8462.TW,Power Wind Health Industry Incorporated
2546.TW,"Kedge Construction Co., Ltd."
2102.TW,Federal Corporation
8261.TW,"Advanced Power Electronics Co., Ltd."
6202.TW,Holtek Semiconductor Inc.
2536.TW,"Hong Pu Real Estate Development Co., Ltd."
6115.TW,"I-Sheng Electric Wire & Cable Co., Ltd."
9943.TW,"Holiday Entertainment Co.,Ltd"
5243.TW,"Eson Precision Ind. Co., Ltd."
6449.TW,"Apaq Technology Co., Ltd."
6655.TW,"Keding Enterprises Co., Ltd."
6914.TW,"PSS Co.,Ltd."
1615.TW,Dah San Electric Wire & Cable Corp.
2489.TW,"AmTRAN Technology Co.,Ltd"
9942.TW,NAK Sealing Technologies Corporation
1103.TW,Chia Hsin Cement Corporation
5525.TW,"Sweeten Real Estate Development Co.,Ltd."
2332.TW,D-Link Corporation
1618.TW,"Hold-Key Electric Wire & Cable Co., Ltd"
5222.TW,"Transcom, Inc."
6112.TW,Metaage Corporation
6192.TW,"Lumax International Corp., Ltd."
4137.TW,Chlitina Holding Limited
1604.TW,Sampo Corporation
9926.TW,Shin Hai Gas Corporation
1203.TW,Ve Wong Corporation
2612.TW,Chinese Maritime Transport Ltd.
3016.TW,Episil-Precision Inc.
6117.TW,In Win Development Inc.
3694.TW,"AzureWave Technologies, Inc."
5531.TW,"Shining Building Business Co.,Ltd."
5288.TW,"Eurocharm Holdings Co., Ltd."
3454.TW,Vivotek Inc.
2316.TW,"WUS Printed Circuit Co., Ltd."
6957.TW,"Horizon Fixture Group Co., Ltd."
2457.TW,"Phihong Technology Co., Ltd."
2436.TW,"Weltrend Semiconductor, Inc."
2323.TW,CMC Magnetics Corporation
2762.TW,World Gym Corporation
2852.TW,"The First Insurance Co., Ltd."
3209.TW,Alltek Technology Corporation
4571.TW,Khgears International Limited
2013.TW,"China Steel Structure Co., Ltd."
6525.TW,"GEM Services, Inc."
01004T.TW,Fubon No.2 Real Estate Investment Trust
1711.TW,Everlight Chemical Industrial Corporation
8467.TW,Bonny Worldwide Limited
2340.TW,Taiwan-Asia Semiconductor Corporation
1709.TW,Formosan Union Chemical Corp.
6994.TW,"Foxwell Power Co., Ltd."
3645.TW,Taimide Tech. Inc.
3605.TW,"ACES Electronics Co., Ltd."
5203.TW,CyberLink Corp.
6585.TW,DingZing Advanced Materials Inc.
1713.TW,Cathay Chemical Works Inc.
4164.TW,CHC Healthcare Group
6215.TW,Aurotek Corporation
8213.TW,"Taiwan Printed Circuit Board Techvest Co.,Ltd."
3032.TW,"Compucase Enterprise Co., Ltd."
2420.TW,Zippy Technology Corp.
1718.TW,China Man-Made Fiber Corporation
1616.TW,Evertop Wire Cable Corporation
1321.TW,"Ocean Plastics Co., Ltd."
3028.TW,Zenitron Corporation
4746.TW,"Formosa Laboratories, Inc."
4438.TW,"Quang Viet Enterprise Co., Ltd."
6958.TW,"Infinite Finance Co., Ltd."
1201.TW,Wei Chuan Foods Corporation
6184.TW,Dafeng TV Ltd.
3312.TW,GMI Technology Inc.
2630.TW,"Air Asia Co., Ltd."
6949.TW,"Pell Bio-Med Technology Co., Ltd."
3679.TW,Nishoku Technology Inc.
3708.TW,"Swancor Holding Co., LTD."
4119.TW,"SCI Pharmtech, Inc."
3622.TW,"Young Fast Optoelectronics Co., Ltd."
6534.TW,"CH Biotech R&D Co., Ltd."
8404.TW,Paiho Shih Holdings Corporation
3003.TW,K.S. Terminals Inc.
6715.TW,"Lintes Technology Co., Ltd."
1714.TW,Ho Tung Chemical Corp.
3701.TW,"FIC Global, Inc."
4960.TW,Cheng Mei Materials Technology Corporation
1708.TW,Sesoda Corporation
3004.TW,National Aerospace Fasteners Corporation
7736.TW,Hushan Autoparts Inc.
3062.TW,CyberTAN Technology Inc.
6443.TW,TSEC Corporation
2365.TW,KYE Systems Corp.
3130.TW,104 Corporation
2450.TW,"Senao International Co.,Ltd."
2107.TW,Formosan Rubber Group Inc.
8215.TW,BenQ Materials Corporation
2228.TW,"Iron Force Industrial Co., Ltd."
01001T.TW,Fubon No.1 Real Estate Investment Trust
2029.TW,"Sheng Yu Steel Co., Ltd."
6277.TW,"Aten International Co., Ltd"
1597.TW,"Chieftek Precision Co., Ltd."
3048.TW,"EDOM Technology Co., Ltd."
4977.TW,"PCL Technologies, Inc."
3305.TW,Shenmao Technology Inc
2433.TW,Huxen Corporation
2505.TW,"Kuo Yang Construction Co., Ltd."
2397.TW,DFI Inc.
8110.TW,"Walton Advanced Engineering, Inc."
2419.TW,Hitron Technologies Inc.
2114.TW,"Hsin Yung Chien Co., Ltd."
6281.TW,E-Life Corporation
4722.TW,Qualipoly Chemical Corp.
9918.TW,Shin Shin Natural Gas Company Limited
4142.TW,Adimmune Corporation
2527.TW,Hung Ching Development & Construction Co. Ltd
1535.TW,China Ecotek Corporation
9924.TW,"Taiwan Fu Hsing Industrial Co.,Ltd."
6120.TW,Darwin Precisions Corporation
2349.TW,RITEK Corporation
9906.TW,Hsin Ba Ba Corporation
9905.TW,"Great China Metal Ind. Co., Ltd."
1308.TW,Asia Polymer Corporation
8271.TW,Apacer Technology Inc.
8045.TW,"TWOWAY Communications, Inc."
6153.TW,"Career Technology (Mfg.) Co., Ltd."
1342.TW,"Cathay Consolidated, Inc."
6756.TW,"VIA Labs, Inc."
5258.TW,"Castles Technology Co., Ltd."
1225.TW,"Formosa Oilseed Processing Co., Ltd."
6416.TW,"CASwell, Inc."
3055.TW,Spirox Corporation
6923.TW,CHUNGTAI RESOURCE Technology CORP.
2706.TW,First Hotel Company Ltd.
3501.TW,"Well Shin Technology Co., Ltd."
1558.TW,"Zeng Hsing Industrial Co., Ltd."
6862.TW,"Trio Technology International Group Co., Ltd."
2442.TW,"Jean Co.,Ltd"
5519.TW,LongDa Construction & Development Corporation
1786.TW,SciVision Biotech Inc.
9946.TW,San Far Property Limited
2414.TW,"Unitech Computer Co., Ltd."
8249.TW,Creative Sensor Inc.
1437.TW,GTM Holdings Corporation
4967.TW,Team Group Inc.
5225.TW,Eastech Holding Limited
1603.TW,"China Wire & Cable Co., Ltd."
1737.TW,"Taiyen Biotech Co., Ltd."
4572.TW,"Drewloong Precision, Inc."
1444.TW,"Lealea Enterprise Co., Ltd."
6830.TW,"Msscorps Co., Ltd."
2459.TW,Audix Corporation
2020.TW,Mayer Steel Pipe Corporation
2478.TW,"TA-I Technology Co., Ltd."
4526.TW,"Tongtai Machine & Tool Co., Ltd."
1315.TW,Tahsin Industrial Corporation
5608.TW,"Shih Wei Navigation Co., Ltd."
4994.TW,"X-Legend Entertainment Co., Ltd."
1583.TW,Goodway Machine Corp.
2338.TW,Taiwan Mask Corporation
1760.TW,Panion & Bf Biotech Inc.
4566.TW,"GLOBAL TEK FABRICATION CO., Ltd."
2423.TW,"Good Will Instrument Co., Ltd."
2429.TW,"Abonmax Co., Ltd"
2375.TW,Kaimei Electronic Corp.
2495.TW,"Infortrend Technology, Inc."
8482.TW,Shane Global Holding Inc.
1108.TW,Lucky Cement Co.
5521.TW,Kung Sing Engineering Corporation
5538.TW,"Tong Ming Enterprise Co., Ltd."
5283.TW,"Heran Co., Ltd."
2514.TW,"Long Bon International Co.,Ltd"
8473.TW,"Forest Water Environmental Engineering Co., Ltd."
1305.TW,China General Plastics Corporation
1734.TW,"Sinphar Pharmaceutical Co.,Ltd."
4927.TW,"Apex International Co., Ltd."
